efoId,efoName,GeneId,source,score,evidenceCount,lcc_sig
EFO_0000537,hypertension,UBAP1,genetic_association,0.114862899980925,1,False
EFO_0000537,hypertension,SVEP1,genetic_association,0.578668222314895,2,False
EFO_0000537,hypertension,WRN,genetic_association,0.18150103164742,2,False
EFO_0000537,hypertension,NSD1,genetic_association,0.282133148158922,1,False
EFO_0000537,hypertension,ARHGAP42,genetic_association,0.808467415014102,12,False
EFO_0000537,hypertension,SLC39A13,genetic_association,0.114117192656681,2,False
EFO_0000537,hypertension,PSMC3,genetic_association,0.103160662486867,2,False
EFO_0000537,hypertension,CACNB2,genetic_association,0.8139342795223481,9,False
EFO_0000537,hypertension,ARL5B,genetic_association,0.100636265476165,3,False
EFO_0000537,hypertension,HTRA1,genetic_association,0.131800450331644,1,False
EFO_0000537,hypertension,BORCS7,genetic_association,0.169443751154854,8,False
EFO_0000537,hypertension,RIMKLB,genetic_association,0.477757919081574,1,False
EFO_0000537,hypertension,MC4R,genetic_association,0.152968123804727,1,False
EFO_0000537,hypertension,TMEM170A,genetic_association,0.125493294804552,2,False
EFO_0000537,hypertension,ZNF646,genetic_association,0.164802650312353,2,False
EFO_0000537,hypertension,SPATA33,genetic_association,0.220944380369613,1,False
EFO_0000537,hypertension,GPD1,genetic_association,0.20145693375396,4,False
EFO_0000537,hypertension,CYB5D2,genetic_association,0.199599279774503,1,False
EFO_0000537,hypertension,ULK4,genetic_association,0.5338112288588921,2,False
EFO_0000537,hypertension,THAP9,genetic_association,0.170550693218537,1,False
EFO_0000537,hypertension,TNXB,genetic_association,0.116934592178954,1,False
EFO_0000537,hypertension,VWA3B,genetic_association,0.103137527252961,1,False
EFO_0000537,hypertension,NPNT,genetic_association,0.788295538949994,6,False
EFO_0000537,hypertension,ODAD2,genetic_association,0.530588697205011,1,False
EFO_0000537,hypertension,SH3TC2,genetic_association,0.532928858216907,1,False
EFO_0000537,hypertension,PDILT,genetic_association,0.544123077911974,3,False
EFO_0000537,hypertension,UMOD,genetic_association,0.54773820920214,5,False
EFO_0000537,hypertension,NPR1,genetic_association,0.435244148537152,1,False
EFO_0000537,hypertension,CLIC4,genetic_association,0.53927870872425,3,False
EFO_0000537,hypertension,ZFPM2,genetic_association,0.38993292498043,1,False
EFO_0000537,hypertension,CHD3,genetic_association,0.131403208479996,2,False
EFO_0000537,hypertension,SPDYE5,genetic_association,0.366860718196748,2,False
EFO_0000537,hypertension,SIK2,genetic_association,0.241728790967238,1,False
EFO_0000537,hypertension,USP38,genetic_association,0.414447272927789,2,False
EFO_0000537,hypertension,MRAP,genetic_association,0.487472801369724,1,False
EFO_0000537,hypertension,HSPA4,genetic_association,0.350664333276914,1,False
EFO_0000537,hypertension,RNF34,genetic_association,0.141445754799458,2,False
EFO_0000537,hypertension,PKHD1,genetic_association,0.336192971004445,2,False
EFO_0000537,hypertension,DCDC1,genetic_association,0.217420508642258,2,False
EFO_0000537,hypertension,XKR6,genetic_association,0.284687979591907,2,False
EFO_0000537,hypertension,SOX7,genetic_association,0.418236953556894,2,False
EFO_0000537,hypertension,INSR,genetic_association,0.694435949903172,8,False
EFO_0000537,hypertension,KCNK3,genetic_association,0.7190370636514001,12,False
EFO_0000537,hypertension,KSR2,genetic_association,0.194537855235718,1,False
EFO_0000537,hypertension,MCC,genetic_association,0.239909895729654,1,False
EFO_0000537,hypertension,ASXL1,genetic_association,0.460098917339041,6,False
EFO_0000537,hypertension,ZNF318,genetic_association,0.295263045072914,3,False
EFO_0000537,hypertension,PTEN,genetic_association,0.120866750791069,1,False
EFO_0000537,hypertension,FRMD3,genetic_association,0.651729424605832,2,False
EFO_0000537,hypertension,PRL,genetic_association,0.581178637833052,3,False
EFO_0000537,hypertension,NEGR1,genetic_association,0.431908308477149,1,False
EFO_0000537,hypertension,MACROD2,genetic_association,0.436917250243545,1,False
EFO_0000537,hypertension,PDE3A,genetic_association,0.487655617264086,4,False
EFO_0000537,hypertension,OR10AD1,genetic_association,0.286759660466343,1,False
EFO_0000537,hypertension,ZNF738,genetic_association,0.15585457120316,1,False
EFO_0000537,hypertension,PURG,genetic_association,0.5910458340291721,2,False
EFO_0000537,hypertension,NAA16,genetic_association,0.43479914037099,1,False
EFO_0000537,hypertension,HOXC5,genetic_association,0.222109531829709,8,False
EFO_0000537,hypertension,DCP2,genetic_association,0.387811952503435,1,False
EFO_0000537,hypertension,OVOL1,genetic_association,0.425784698964564,6,False
EFO_0000537,hypertension,DCAKD,genetic_association,0.36424471444689,2,False
EFO_0000537,hypertension,HECTD4,genetic_association,0.125059913704208,1,False
EFO_0000537,hypertension,BNC2,genetic_association,0.532190559919899,1,False
EFO_0000537,hypertension,NOC3L,genetic_association,0.213446372921486,8,False
EFO_0000537,hypertension,SLC19A1,genetic_association,0.64757312854518,4,False
EFO_0000537,hypertension,PHOSPHO1,genetic_association,0.166267303849383,4,False
EFO_0000537,hypertension,TLR10,genetic_association,0.107856296273806,2,False
EFO_0000537,hypertension,BRSK2,genetic_association,0.10700377349196,1,False
EFO_0000537,hypertension,RSRC1,genetic_association,0.166770986410598,2,False
EFO_0000537,hypertension,ABO,genetic_association,0.333943027326781,1,False
EFO_0000537,hypertension,LSM1,genetic_association,0.139104874739374,1,False
EFO_0000537,hypertension,SWI5,genetic_association,0.321811418416842,1,False
EFO_0000537,hypertension,YES1,genetic_association,0.460201457344966,1,False
EFO_0000537,hypertension,HSF5,genetic_association,0.123678653841051,2,False
EFO_0000537,hypertension,GNG7,genetic_association,0.701187208026392,5,False
EFO_0000537,hypertension,MEX3C,genetic_association,0.496693830038736,2,False
EFO_0000537,hypertension,MAMSTR,genetic_association,0.261281077957701,2,False
EFO_0000537,hypertension,FUT2,genetic_association,0.479872206108959,2,False
EFO_0000537,hypertension,MTHFR,genetic_association,0.146812145233908,4,False
EFO_0000537,hypertension,HIC1,genetic_association,0.178197801272014,2,False
EFO_0000537,hypertension,NR2C2,genetic_association,0.125574838014518,3,False
EFO_0000537,hypertension,GBA,genetic_association,0.316124014758042,1,False
EFO_0000537,hypertension,MLF1,genetic_association,0.197982748476579,2,False
EFO_0000537,hypertension,LCORL,genetic_association,0.635983940650224,2,False
EFO_0000537,hypertension,COX14,genetic_association,0.181139076094784,4,False
EFO_0000537,hypertension,APOLD1,genetic_association,0.630195655298131,5,False
EFO_0000537,hypertension,HYI,genetic_association,0.12158277331492,1,False
EFO_0000537,hypertension,EXD1,genetic_association,0.35155129110663,2,False
EFO_0000537,hypertension,CYP11B2,genetic_association,0.52370936908857,5,False
EFO_0000537,hypertension,RPRML,genetic_association,0.184566861878297,3,False
EFO_0000537,hypertension,NRIP1,genetic_association,0.221966438861167,1,False
EFO_0000537,hypertension,SKIDA1,genetic_association,0.153086034119253,1,False
EFO_0000537,hypertension,H2BC4,genetic_association,0.190134634748485,2,False
EFO_0000537,hypertension,HOXC9,genetic_association,0.145546731205452,1,False
EFO_0000537,hypertension,ACBD4,genetic_association,0.122698552660538,2,False
EFO_0000537,hypertension,SLC2A4,genetic_association,0.301403657716064,1,False
EFO_0000537,hypertension,ADO,genetic_association,0.397218941754545,1,False
EFO_0000537,hypertension,ZNF708,genetic_association,0.105770217450219,1,False
EFO_0000537,hypertension,RAD51B,genetic_association,0.409879371540388,1,False
EFO_0000537,hypertension,CYB5D1,genetic_association,0.139041920088882,2,False
EFO_0000537,hypertension,FIGN,genetic_association,0.322365966354679,8,False
EFO_0000537,hypertension,TSHZ2,genetic_association,0.11116373562892,1,False
EFO_0000537,hypertension,FES,genetic_association,0.6374024702646061,12,False
EFO_0000537,hypertension,EPHB3,genetic_association,0.314872030428453,1,False
EFO_0000537,hypertension,PLCB1,genetic_association,0.515001281555961,2,False
EFO_0000537,hypertension,NAA38,genetic_association,0.239521573472615,2,False
EFO_0000537,hypertension,CABCOCO1,genetic_association,0.7621824089695001,4,False
EFO_0000537,hypertension,ZNRF3,genetic_association,0.375334185869259,1,False
EFO_0000537,hypertension,SLC35F3,genetic_association,0.511374062787697,1,False
EFO_0000537,hypertension,GPR39,genetic_association,0.491367284121505,1,False
EFO_0000537,hypertension,PTP4A2,genetic_association,0.231265989857032,1,False
EFO_0000537,hypertension,PTP4A3,genetic_association,0.100222825223996,1,False
EFO_0000537,hypertension,SEPTIN9,genetic_association,0.52842848168234,1,False
EFO_0000537,hypertension,IMMP2L,genetic_association,0.519037019342653,2,False
EFO_0000537,hypertension,WT1,genetic_association,0.483258649043651,1,False
EFO_0000537,hypertension,PDIA2,genetic_association,0.142736967182286,1,False
EFO_0000537,hypertension,RGS7BP,genetic_association,0.300143713172002,1,False
EFO_0000537,hypertension,KIF24,genetic_association,0.120498317293675,1,False
EFO_0000537,hypertension,CHP1,genetic_association,0.189611936539594,2,False
EFO_0000537,hypertension,COL4A1,genetic_association,0.574259300909148,3,False
EFO_0000537,hypertension,B3GLCT,genetic_association,0.128485318859457,1,False
EFO_0000537,hypertension,FANCA,genetic_association,0.128462789437805,1,False
EFO_0000537,hypertension,MCRS1,genetic_association,0.170401674727914,1,False
EFO_0000537,hypertension,TMEM72,genetic_association,0.507898860997618,1,False
EFO_0000537,hypertension,HELT,genetic_association,0.495712005784745,4,False
EFO_0000537,hypertension,COL4A5,genetic_association,0.5592963338026911,1,False
EFO_0000537,hypertension,FBF1,genetic_association,0.301138739981123,1,False
EFO_0000537,hypertension,C9orf152,genetic_association,0.103582285104798,4,False
EFO_0000537,hypertension,PCDH18,genetic_association,0.6976426295179641,3,False
EFO_0000537,hypertension,HRCT1,genetic_association,0.462118478314491,2,False
EFO_0000537,hypertension,ZNF493,genetic_association,0.423967008934783,1,False
EFO_0000537,hypertension,GTF2IRD2,genetic_association,0.111315426487612,1,False
EFO_0000537,hypertension,SLC35F1,genetic_association,0.450760551666567,1,False
EFO_0000537,hypertension,TSC22D2,genetic_association,0.29082348982382,2,False
EFO_0000537,hypertension,NCOR2,genetic_association,0.4892706256645,1,False
EFO_0000537,hypertension,CACNA1H,genetic_association,0.38618421764209,1,False
EFO_0000537,hypertension,PLXNB2,genetic_association,0.384968262994105,1,False
EFO_0000537,hypertension,MYO6,genetic_association,0.407661469102927,1,False
EFO_0000537,hypertension,ADH1B,genetic_association,0.43656815744387,1,False
EFO_0000537,hypertension,ILRUN,genetic_association,0.180800556417462,1,False
EFO_0000537,hypertension,NHLRC2,genetic_association,0.291178258008564,2,False
EFO_0000537,hypertension,ZNF138,genetic_association,0.451078010875406,1,False
EFO_0000537,hypertension,ZNF429,genetic_association,0.134820099425282,1,False
EFO_0000537,hypertension,ZNF100,genetic_association,0.199467672441265,1,False
EFO_0000537,hypertension,H4C3,genetic_association,0.163596988559235,3,False
EFO_0000537,hypertension,SLC22A4,genetic_association,0.101251822813655,1,False
EFO_0000537,hypertension,SLC22A5,genetic_association,0.254958045620145,1,False
EFO_0000537,hypertension,ATG7,genetic_association,0.31715734901225,2,False
EFO_0000537,hypertension,HOXA4,genetic_association,0.289453063242576,2,False
EFO_0000537,hypertension,AKR1B10,genetic_association,0.5482734054323031,2,False
EFO_0000537,hypertension,SZT2,genetic_association,0.158518097810271,1,False
EFO_0000537,hypertension,PHETA1,genetic_association,0.183347389347669,7,False
EFO_0000537,hypertension,HOXC4,genetic_association,0.508005075342644,8,False
EFO_0000537,hypertension,C20orf203,genetic_association,0.188418055538622,1,False
EFO_0000537,hypertension,LPA,genetic_association,0.328883500803447,1,False
EFO_0000537,hypertension,IPO9,genetic_association,0.310095937980171,2,False
EFO_0000537,hypertension,ZNF652,genetic_association,0.6719594499412701,6,False
EFO_0000537,hypertension,SHISA4,genetic_association,0.232640178136041,2,False
EFO_0000537,hypertension,DCLRE1A,genetic_association,0.113566205846477,2,False
EFO_0000537,hypertension,INF2,genetic_association,0.437710174280367,1,False
EFO_0000537,hypertension,CENPW,genetic_association,0.230476596777546,7,False
EFO_0000537,hypertension,ZDHHC18,genetic_association,0.256292075907121,2,False
EFO_0000537,hypertension,TXNDC8,genetic_association,0.191000369333061,2,False
EFO_0000537,hypertension,MRPL38,genetic_association,0.128340829806239,1,False
EFO_0000537,hypertension,VARS1,genetic_association,0.23480554589376,1,False
EFO_0000537,hypertension,MSH5,genetic_association,0.134579205826337,1,False
EFO_0000537,hypertension,MPIG6B,genetic_association,0.160601331014808,1,False
EFO_0000537,hypertension,LY6G6C,genetic_association,0.230777608930639,2,False
EFO_0000537,hypertension,BAG6,genetic_association,0.106664826632072,1,False
EFO_0000537,hypertension,ATXN2,genetic_association,0.267481729796419,9,False
EFO_0000537,hypertension,GPR20,genetic_association,0.203085805158094,1,False
EFO_0000537,hypertension,LRRC10B,genetic_association,0.410673454388476,2,False
EFO_0000537,hypertension,SPIRE2,genetic_association,0.31038669162607,1,False
EFO_0000537,hypertension,ARID3C,genetic_association,0.241498804253564,1,False
EFO_0000537,hypertension,ZBTB10,genetic_association,0.649595352995862,2,False
EFO_0000537,hypertension,RGL3,genetic_association,0.597580262850378,11,False
EFO_0000537,hypertension,TSN,genetic_association,0.355365599419266,1,False
EFO_0000537,hypertension,POU5F1B,genetic_association,0.448204282137206,1,False
EFO_0000537,hypertension,SUPT4H1,genetic_association,0.172421437681002,3,False
EFO_0000537,hypertension,CPLX3,genetic_association,0.114496307775326,6,False
EFO_0000537,hypertension,CCL27,genetic_association,0.126510103678153,1,False
EFO_0000537,hypertension,AS3MT,genetic_association,0.12634110319592,9,False
EFO_0000537,hypertension,EML6,genetic_association,0.555607923422151,2,False
EFO_0000537,hypertension,MS4A4E,genetic_association,0.151173044349019,1,False
EFO_0000537,hypertension,TRIM64C,genetic_association,0.244246832044901,1,False
EFO_0000537,hypertension,KCNU1,genetic_association,0.5341826427260981,1,False
EFO_0000537,hypertension,ZC3H11B,genetic_association,0.43543532703114,1,False
EFO_0000537,hypertension,EBF2,genetic_association,0.469378133762909,1,False
EFO_0000537,hypertension,PPP3R1,genetic_association,0.194241408268179,1,False
EFO_0000537,hypertension,PPP2R2A,genetic_association,0.363136737057202,1,False
EFO_0000537,hypertension,HNRNPA1L3,genetic_association,0.507476978551026,5,False
EFO_0000537,hypertension,USP17L3,genetic_association,0.141129035021275,1,False
EFO_0000537,hypertension,AKR1B15,genetic_association,0.116072796506381,2,False
EFO_0000537,hypertension,USP17L8,genetic_association,0.102876740364934,1,False
EFO_0000537,hypertension,PNMA2,genetic_association,0.100193492587362,1,False
EFO_0000537,hypertension,NSUN6,genetic_association,0.184079111424427,3,False
EFO_0000537,hypertension,DNAAF10,genetic_association,0.148144417910444,1,False
EFO_0000537,hypertension,CCDC71L,genetic_association,0.545534315529085,8,False
EFO_0000537,hypertension,HOXA10,genetic_association,0.211338747086256,5,False
EFO_0000537,hypertension,ARMS2,genetic_association,0.371337990071112,1,False
EFO_0000537,hypertension,MSH5-SAPCD1,genetic_association,0.133967179185304,1,False
EFO_0000537,hypertension,GALNT4,genetic_association,0.190176319643216,7,False
EFO_0000537,hypertension,PINX1,genetic_association,0.142043123048688,2,False
EFO_0000537,hypertension,POC1B-GALNT4,genetic_association,0.298116891153627,4,False
EFO_0000537,hypertension,C16orf95,genetic_association,0.544482148558981,1,False
EFO_0000537,hypertension,GTF2I,genetic_association,0.309834426382159,1,False
EFO_0000537,hypertension,BAHCC1,genetic_association,0.412076945862776,2,False
EFO_0000537,hypertension,KLF14,genetic_association,0.526482227723803,2,False
EFO_0000537,hypertension,BORCS7-ASMT,genetic_association,0.167937335624864,7,False
EFO_0000537,hypertension,POM121C,genetic_association,0.17071379825949,2,False
EFO_0000537,hypertension,DCP1A,genetic_association,0.155175601679092,4,False
EFO_0000537,hypertension,PRAG1,genetic_association,0.215775096519081,2,False
EFO_0000537,hypertension,GRIFIN,genetic_association,0.304802964252985,2,False
EFO_0000537,hypertension,PIP4K2B,genetic_association,0.237466607354563,2,False
EFO_0000537,hypertension,DACH1,genetic_association,0.6510228927631571,4,False
EFO_0000537,hypertension,PRR33,genetic_association,0.212135233438975,8,False
EFO_0000538,hypertrophic cardiomyopathy,LAMP2,genetic_association,0.856818319736609,74,True
EFO_0000538,hypertrophic cardiomyopathy,CELSR3,genetic_association,0.182379239283486,1,True
EFO_0000538,hypertrophic cardiomyopathy,UQCRC1,genetic_association,0.425551558328134,1,True
EFO_0000538,hypertrophic cardiomyopathy,HFE,genetic_association,0.30396539880581,1,True
EFO_0000538,hypertrophic cardiomyopathy,FHL1,genetic_association,0.182379239283486,1,True
EFO_0000538,hypertrophic cardiomyopathy,VCL,genetic_association,0.663482154870611,11,True
EFO_0000538,hypertrophic cardiomyopathy,DAPK2,genetic_association,0.107458683008289,1,True
EFO_0000538,hypertrophic cardiomyopathy,CASR,genetic_association,0.437710174280367,1,True
EFO_0000538,hypertrophic cardiomyopathy,DSG2,genetic_association,0.244523276372674,3,True
EFO_0000538,hypertrophic cardiomyopathy,KCNH2,genetic_association,0.265547549790076,4,True
EFO_0000538,hypertrophic cardiomyopathy,ABCC9,genetic_association,0.243172319044648,2,True
EFO_0000538,hypertrophic cardiomyopathy,ACADVL,genetic_association,0.607930797611621,1,True
EFO_0000538,hypertrophic cardiomyopathy,NSF,genetic_association,0.100384784317286,2,True
EFO_0000538,hypertrophic cardiomyopathy,FNDC3B,genetic_association,0.6134835889272301,2,True
EFO_0000538,hypertrophic cardiomyopathy,ACTN2,genetic_association,0.6732770656875341,31,True
EFO_0000538,hypertrophic cardiomyopathy,NEBL,genetic_association,0.197577509223776,2,True
EFO_0000538,hypertrophic cardiomyopathy,MYH7B,genetic_association,0.194537855235718,1,True
EFO_0000538,hypertrophic cardiomyopathy,HADHA,genetic_association,0.607930797611621,1,True
EFO_0000538,hypertrophic cardiomyopathy,MYH7,genetic_association,0.953950846111616,1775,True
EFO_0000538,hypertrophic cardiomyopathy,DSP,genetic_association,0.223782621282484,9,True
EFO_0000538,hypertrophic cardiomyopathy,SMARCB1,genetic_association,0.159667771187626,3,True
EFO_0000538,hypertrophic cardiomyopathy,DERL3,genetic_association,0.363821755582015,3,True
EFO_0000538,hypertrophic cardiomyopathy,MYLK2,genetic_association,0.609707463179437,11,True
EFO_0000538,hypertrophic cardiomyopathy,MYOM1,genetic_association,0.274970941211218,556,True
EFO_0000538,hypertrophic cardiomyopathy,GLA,genetic_association,0.691591175178723,10,True
EFO_0000538,hypertrophic cardiomyopathy,MLYCD,genetic_association,0.607930797611621,1,True
EFO_0000538,hypertrophic cardiomyopathy,FAH,genetic_association,0.607930797611621,1,True
EFO_0000538,hypertrophic cardiomyopathy,PRKAG2,genetic_association,0.8657478357564461,27,True
EFO_0000538,hypertrophic cardiomyopathy,CRYAB,genetic_association,0.244523276372674,3,True
EFO_0000538,hypertrophic cardiomyopathy,MYL2,genetic_association,0.8210026994952181,19,True
EFO_0000538,hypertrophic cardiomyopathy,CEP85L,genetic_association,0.135620261784909,3,True
EFO_0000538,hypertrophic cardiomyopathy,TNNC1,genetic_association,0.6335989868441111,4,True
EFO_0000538,hypertrophic cardiomyopathy,TNNT2,genetic_association,0.8770690580339041,50,True
EFO_0000538,hypertrophic cardiomyopathy,TGFB3,genetic_association,0.197577509223776,2,True
EFO_0000538,hypertrophic cardiomyopathy,KANSL1,genetic_association,0.260197060159526,2,True
EFO_0000538,hypertrophic cardiomyopathy,KCNJ5,genetic_association,0.197577509223776,2,True
EFO_0000538,hypertrophic cardiomyopathy,LDB3,genetic_association,0.834013440556385,16,True
EFO_0000538,hypertrophic cardiomyopathy,KCNJ2,genetic_association,0.194537855235718,1,True
EFO_0000538,hypertrophic cardiomyopathy,CDKN1A,genetic_association,0.5902063609339441,4,True
EFO_0000538,hypertrophic cardiomyopathy,AHNAK,genetic_association,0.231588105327523,1,True
EFO_0000538,hypertrophic cardiomyopathy,MASP1,genetic_association,0.182379239283486,1,True
EFO_0000538,hypertrophic cardiomyopathy,AKAP9,genetic_association,0.199688380048817,4,True
EFO_0000538,hypertrophic cardiomyopathy,FLNC,genetic_association,0.8317694091355671,2041,True
EFO_0000538,hypertrophic cardiomyopathy,CCDC136,genetic_association,0.282249785701537,2,True
EFO_0000538,hypertrophic cardiomyopathy,CSRP3,genetic_association,0.683902492245689,20,True
EFO_0000538,hypertrophic cardiomyopathy,TNNI3,genetic_association,0.9105470334152632,243,True
EFO_0000538,hypertrophic cardiomyopathy,TRPM4,genetic_association,0.266033894428165,5,True
EFO_0000538,hypertrophic cardiomyopathy,MTUS2,genetic_association,0.474437334166751,1,True
EFO_0000538,hypertrophic cardiomyopathy,MYBPC3,genetic_association,0.960902495432657,1473,True
EFO_0000538,hypertrophic cardiomyopathy,DSC2,genetic_association,0.200174724686906,5,True
EFO_0000538,hypertrophic cardiomyopathy,FHOD3,genetic_association,0.677400260735136,7,True
EFO_0000538,hypertrophic cardiomyopathy,TPGS2,genetic_association,0.263230628340127,4,True
EFO_0000538,hypertrophic cardiomyopathy,TCN1,genetic_association,0.246082341258886,1,True
EFO_0000538,hypertrophic cardiomyopathy,PHF21A,genetic_association,0.277073549164589,1,True
EFO_0000538,hypertrophic cardiomyopathy,ALPK3,genetic_association,0.7943058564533271,24,True
EFO_0000538,hypertrophic cardiomyopathy,HADHB,genetic_association,0.607930797611621,1,True
EFO_0000538,hypertrophic cardiomyopathy,MYPN,genetic_association,0.229077698529681,8,True
EFO_0000538,hypertrophic cardiomyopathy,HCN4,genetic_association,0.245283189869688,4,True
EFO_0000538,hypertrophic cardiomyopathy,TPM1,genetic_association,0.8802412244525921,195,True
EFO_0000538,hypertrophic cardiomyopathy,SEC11A,genetic_association,0.193211391555104,2,True
EFO_0000538,hypertrophic cardiomyopathy,ACTA1,genetic_association,0.48756049968452,2,True
EFO_0000538,hypertrophic cardiomyopathy,ANK2,genetic_association,0.285065505786729,6,True
EFO_0000538,hypertrophic cardiomyopathy,SLC30A5,genetic_association,0.5471377178504591,2,True
EFO_0000538,hypertrophic cardiomyopathy,ANKRD1,genetic_association,0.159277868974244,3,True
EFO_0000538,hypertrophic cardiomyopathy,DGKZ,genetic_association,0.151108125055053,4,True
EFO_0000538,hypertrophic cardiomyopathy,JPH2,genetic_association,0.806764702395206,227,True
EFO_0000538,hypertrophic cardiomyopathy,CTF1,genetic_association,0.197577509223776,2,True
EFO_0000538,hypertrophic cardiomyopathy,KIAA1328,genetic_association,0.185658126902138,4,True
EFO_0000538,hypertrophic cardiomyopathy,CACNA1C,genetic_association,0.489384292077354,3,True
EFO_0000538,hypertrophic cardiomyopathy,VTI1A,genetic_association,0.373878048744001,2,True
EFO_0000538,hypertrophic cardiomyopathy,SLC25A4,genetic_association,0.5982039048498351,2,True
EFO_0000538,hypertrophic cardiomyopathy,BAG3,genetic_association,0.489771235835348,6,True
EFO_0000538,hypertrophic cardiomyopathy,ADPRHL1,genetic_association,0.517185439684755,1,True
EFO_0000538,hypertrophic cardiomyopathy,PRKCA,genetic_association,0.6847163459134501,3,True
EFO_0000538,hypertrophic cardiomyopathy,PDLIM3,genetic_association,0.25509933956671,126,True
EFO_0000538,hypertrophic cardiomyopathy,XPC,genetic_association,0.16130417287581,1,True
EFO_0000538,hypertrophic cardiomyopathy,TTN,genetic_association,0.7754843681679681,145,True
EFO_0000538,hypertrophic cardiomyopathy,BRAF,genetic_association,0.194537855235718,1,True
EFO_0000538,hypertrophic cardiomyopathy,TRIM63,genetic_association,0.594026744791579,7,True
EFO_0000538,hypertrophic cardiomyopathy,WNT9B,genetic_association,0.16454199591037,2,True
EFO_0000538,hypertrophic cardiomyopathy,ACTC1,genetic_association,0.888172579833816,66,True
EFO_0000538,hypertrophic cardiomyopathy,LMNA,genetic_association,0.243172319044648,2,True
EFO_0000538,hypertrophic cardiomyopathy,MYL3,genetic_association,0.84231064338839,130,True
EFO_0000538,hypertrophic cardiomyopathy,NEXN,genetic_association,0.690488842378285,14,True
EFO_0000538,hypertrophic cardiomyopathy,AGL,genetic_association,0.607930797611621,1,True
EFO_0000538,hypertrophic cardiomyopathy,RNF123,genetic_association,0.182379239283486,1,True
EFO_0000538,hypertrophic cardiomyopathy,MAP9,genetic_association,0.308655649356393,1,True
EFO_0000538,hypertrophic cardiomyopathy,FXN,genetic_association,0.194537855235718,1,True
EFO_0000538,hypertrophic cardiomyopathy,PMPCA,genetic_association,0.6839221473130731,2,True
EFO_0000538,hypertrophic cardiomyopathy,SYNPO2L,genetic_association,0.39793073378386,2,True
EFO_0000538,hypertrophic cardiomyopathy,ZNF592,genetic_association,0.326207762833092,2,True
EFO_0000538,hypertrophic cardiomyopathy,ACTBL2,genetic_association,0.343184171227309,2,True
EFO_0000538,hypertrophic cardiomyopathy,DNAJC18,genetic_association,0.291204832217819,2,True
EFO_0000538,hypertrophic cardiomyopathy,SPATA24,genetic_association,0.110983563667826,2,True
EFO_0000538,hypertrophic cardiomyopathy,SLC23A1,genetic_association,0.282319158564832,2,True
EFO_0000538,hypertrophic cardiomyopathy,KIF5B,genetic_association,0.194537855235718,1,True
EFO_0000538,hypertrophic cardiomyopathy,LSM3,genetic_association,0.192189011473495,1,True
EFO_0000538,hypertrophic cardiomyopathy,TMEM43,genetic_association,0.483127014316375,3,True
EFO_0000538,hypertrophic cardiomyopathy,ETFDH,genetic_association,0.425551558328134,1,True
EFO_0000538,hypertrophic cardiomyopathy,MYOZ2,genetic_association,0.619970519628775,62,True
EFO_0000538,hypertrophic cardiomyopathy,HSPB7,genetic_association,0.405143248860851,4,True
EFO_0000538,hypertrophic cardiomyopathy,JUP,genetic_association,0.198928466551802,3,True
EFO_0000538,hypertrophic cardiomyopathy,TCAP,genetic_association,0.424004629475872,8,True
EFO_0000538,hypertrophic cardiomyopathy,GPR149,genetic_association,0.182379239283486,1,True
EFO_0000538,hypertrophic cardiomyopathy,SEC24C,genetic_association,0.116250617689462,2,True
EFO_0000538,hypertrophic cardiomyopathy,MYOZ1,genetic_association,0.102378771751914,2,True
EFO_0000538,hypertrophic cardiomyopathy,PTPN11,genetic_association,0.699120417253364,2,True
EFO_0000538,hypertrophic cardiomyopathy,KCNE1,genetic_association,0.194537855235718,1,True
EFO_0000538,hypertrophic cardiomyopathy,OR4A16,genetic_association,0.122388723289008,1,True
EFO_0000538,hypertrophic cardiomyopathy,CAV3,genetic_association,0.52525220913644,2,True
EFO_0000538,hypertrophic cardiomyopathy,NKX2-5,genetic_association,0.194537855235718,1,True
EFO_0000538,hypertrophic cardiomyopathy,SCN5A,genetic_association,0.26419659246205,4,True
EFO_0000538,hypertrophic cardiomyopathy,SRARP,genetic_association,0.147251584268054,2,True
EFO_0000538,hypertrophic cardiomyopathy,NPY2R,genetic_association,0.19250041935396,1,True
EFO_0000538,hypertrophic cardiomyopathy,NDUFA13,genetic_association,0.699120417253364,2,True
EFO_0000538,hypertrophic cardiomyopathy,CLCNKA,genetic_association,0.367674985853542,4,True
EFO_0000538,hypertrophic cardiomyopathy,SLC35F1,genetic_association,0.131824902876928,4,True
EFO_0000538,hypertrophic cardiomyopathy,MYH6,genetic_association,0.794774721349621,37,True
EFO_0000538,hypertrophic cardiomyopathy,ATAD3A,genetic_association,0.607930797611621,1,True
EFO_0000538,hypertrophic cardiomyopathy,PLN,genetic_association,0.7861977206713181,15,True
EFO_0000538,hypertrophic cardiomyopathy,RYR2,genetic_association,0.249262442378197,21,True
EFO_0000538,hypertrophic cardiomyopathy,DMD,genetic_association,0.197577509223776,2,True
EFO_0000538,hypertrophic cardiomyopathy,RBM20,genetic_association,0.266371633760171,6,True
EFO_0000538,hypertrophic cardiomyopathy,ZSWIM8,genetic_association,0.122441500293651,2,True
EFO_0000538,hypertrophic cardiomyopathy,FNIP1,genetic_association,0.379956748507263,2,True
EFO_0000538,hypertrophic cardiomyopathy,OR4C12,genetic_association,0.197742337262718,1,True
EFO_0000538,hypertrophic cardiomyopathy,PROB1,genetic_association,0.10208638524383,2,True
